Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kilo	2h, k, kph, vh ...	kt	4900	171000	3490	1988	2/5	on	hyvä	
Kilo	2h+k	kt	5600	172000	3071	1986	2/3	ei	hyvä	
Kilo	2h+kk	kt	4800	163000	3396	1987	2/4	ei	hyvä	
Kilo	2h, kk, kph ja ...	kt	4500	149000	3311	1990	3/3	ei	tyyd.	
Kilo	2h, k, s, var.	rt	5850	225000	3846	1987	1/1	ei	hyvä	D2013
Kilo	2h, k, kph, s, ...	rt	5850	205270	3509	1987	1/1	ei	hyvä	D2007
Nihtimäki	6-7h, k, s, wc,...	rt	20200	495000	2450	1981	2/2	ei	hyvä	
Lansa	4h, k, s, lasit...	kt	9000	245000	2722	1990	3/3	ei	tyyd.	
Kilo	4h, kt, s	rt	8100	311236	3842	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	311236	3842	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	308282	3806	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	299991	3704	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	314192	3879	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	314192	3879	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	317146	3915	2019	-1/2	ei	hyvä	B
Kilo	4h, kt, s	rt	8100	320102	3952	2019	-1/2	ei	hyvä	B
