Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Karakallio	2h+k+kph	kt	5700	125000	2193	1968	4/4	ei	hyvä	D2007
Karakallio	2h+kk	kt	4500	97000	2156	1970	4/5	on	huono	D2007
Laaksolahti	2h+kt+kph/s+parv	kt	5500	244000	4436	2012	4/4	on	hyvä	B2007
Karakallio	2h,k,vh,parv.	kt	5900	116000	1966	1971	5/5	on	tyyd.	D2007
Laaksolahti	2h+kk+s+lasitet...	kt	5050	210000	4158	2008	2/4	on	hyvä	C2007
Karakallio	2h, k	kt	5800	109000	1879	1970	4/5	on	tyyd.	D2013
Karakallio	2h,k,parv.	kt	5500	108000	1964	1968	1/4	ei	tyyd.	E2007
Karakallio	2h, k, kph, p	kt	5800	101000	1741	1970	3/5	on	tyyd.	D2013
Karakallio	2h+kk	kt	4500	100000	2222	1970	1/5	on	tyyd.	D2007
Karakallio	2h, k, vh, kph, p	kt	5800	133000	2293	1970	2/5	on	hyvä	D2007
Karakallio / rastaspuisto	2h+kk+kph/s+las...	kt	4850	167000	3443	1999	2/2	ei	tyyd.	
Laaksolahti	2h,kk,s	kt	4400	199000	4523	2012	4/4	on	hyvä	B2007
Karakallio	2h, k, kph, las...	kt	5500	102000	1855	1968	2/3	ei	hyvä	
Karakallio	3h, k	kt	7200	124000	1722	1971	3/4	ei	hyvä	D2007
Karakallio	3h,k,kph	kt	6600	142000	2152	1966	6/6	on	hyvä	D2013
Laaksolahti	3h+k+s	rt	8200	324000	3951	2015	2/2	ei	hyvä	
Karakallio	3h+k	kt	6550	120000	1832	1966	1/6	on	hyvä	D
Karakallio	3h+k+las.parveke	kt	6500	139000	2138	1965	1/5	on	hyvä	D
Karakallio	3h, k, kph, las...	kt	7200	131000	1819	1970	1/4	ei	hyvä	D2013
Rastaspuisto	3h, k, s, wc, l...	kt	7300	268500	3678	2008	3/4	on	hyvä	
Karakallio	3h, k, kph, vh,...	kt	7500	112000	1493	1970	5/5	on	huono	D2013
Karakallio	3h, k, kph, eri...	kt	8150	105000	1288	1970	2/4	ei	tyyd.	D2013
Leppäsilta, leppävaara	3 H, K, KPH, PH...	rt	8100	275000	3395	1981	2/2	ei	hyvä	
Laaksolahti	4h+k+s	rt	9450	370000	3915	2013	2/2	ei	hyvä	D2013
Laaksolahti	4 h, k, takkah....	ok	16100	390000	2422	1990	1/2	ei	tyyd.	D2018
Karakallio	4h,k,p	kt	8700	160000	1839	1968	1/3	ei	tyyd.	D2007
Rastaala	4h+k+s+khh	rt	9900	339000	3424	1998	1/2	ei		D2007
Karakallio	4h+k+kph+s+las....	kt	9150	274000	2995	2007	3/4	on	hyvä	C2007
Laaksolahti	4h, k, kph, s, ...	kt	8800	332000	3773	2008	3/4	on	hyvä	C2007
Rastaala/laaksolahti	4-5h+k+s	rt	10650	373000	3502	2006	2/2	ei	hyvä	
Laaksolahti	5 h, k, 2 x kph...	ok	20100	800000	3980	2012	-1/3	ei	hyvä	
Laaksolahti	5h+k+rt+s+khh	ok	15400	495000	3214	2005	1/2	ei	hyvä	E
Rastaspuisto	5h+k+kph+s+eril...	rt	11100	338500	3050	1997	-1/2	ei	hyvä	
Laaksolahti	4 h, k, ph, s, ...	ok	20200	640000	3168	2014	-1/3	ei	hyvä	C
Laaksolahti	5h, k, s, tkh	ok	15500	472000	3045	1957		ei	hyvä	
Laaksolahti	7 h, avok, 2xkp...	ok	23500	735000	3128	2006	-1/3	ei	hyvä	
Laaksolahti	6h, k, rt, 2xkp...	ok	17400	605000	3477	2004	-1/2	ei	hyvä	
Rastaala	5h, k, ruok.til...	rt	21800	300000	1376	1971	1/2	ei	huono	
