Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Rappula	2h,kk,kph,vh	kt	5000	36865	737	1971	2/5	on	hyvä	
Salo	2h,kk,kph	kt	4300	35500	826	1967	1/3	on	tyyd.	E2013
Keskusta, salo	2h,k,s	kt	5700	127000	2228	2000	2/5	on		
Isohärjänmäki	3h,k,kph,khh,s,...	rt	7900	127000	1608	2002	1/1	ei	hyvä	D2013
Paukkula	3h,k,khh,kph,s	rt	8100	121000	1494	1985	1/1	ei	hyvä	
Keskusta, salo	3h,k,s	kt	6700	189000	2821	2004	2/5	on	hyvä	D2007
Rappula	3h,k,wc,pukuh,p...	rt	8900	107000	1202	1986	1/2	ei		
Paukkula	4h,k,khh,kph,s,wc	rt	8900	93000	1045	1985	1/1	ei	tyyd.	
Isohärjänmäki	Oh,3mh,vh,wc,kh...	rt	9700	140000	1443	2001	1/1	ei		D2018
Rappula	8h,k,s,kph	ok	19700	140000	711	1968		ei	tyyd.	E2018
Rappula	7mh,oh,k,takkah...	ok	17500	210000	1200	1970		ei	hyvä	
Rappula	6h,k,rh,khh,kph...	ok	22900	266000	1162	1980		ei	hyvä	
