Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskusta	1h+k	kt	3350	42000	1254	1979	2/3	ei	tyyd.	D
Linikkala	1h+kk	kt	3450	35000	1014	1962	1/3	ei	hyvä	D
Korkeavaha	1h,kk	kt	3000	41750	1392	1974	2/6	on	hyvä	E2013
Korkeavaha	1h,kk	kt	3000	37000	1233	1971	2/6	on	tyyd.	E2013
Keskusta	1h,k	kt	3500	40000	1143	1972	1/6	on	tyyd.	F
Keskusta	1h+kk	kt	2800	26300	939	1963	6/6	on	huono	F
Keskusta	1h,kk	kt	2100	24000	1143	1951	3/3	ei	hyvä	F
Ojalanmäki	2h,k,s	rt	6000	70000	1167	1984	1/1	ei	hyvä	
Keskusta	2h,kk,kh	kt	4700	26742	569	1956	4/5	ei		E2007
Keskusta	2h,k	kt	5600	59000	1054	1968	2/6	on	tyyd.	D2007
Paavola	2h,bk,s	rt	4100	52500	1280	1991	1/1	ei	hyvä	F2013
Keskusta	2h,k	kt	5850	68345	1168	1975	5/6	on	tyyd.	F
Keskusta	2h,k,s	kt	5950	85000	1429	1981	2/6	on	hyvä	B
Keskusta	2h,kk,s	kt	5100	71000	1392	1981	3/6	on		B2007
Talsoila	2h,k	kt	5500	54000	982	1963	3/6	on	hyvä	D2007
Korkeavaha	2h,k	kt	6000	72229	1204	1971	6/6	on		D2007
Keskusta	2h,kt,s	kt	5900	149000	2525	2017	1/4	on	hyvä	C2013
Keskusta	2 h, k, s	rt	6650	112000	1684	2007	1/1	ei	hyvä	D
Keskusta	2h,kk,s	kt	5200	67500	1298	1982	1/6	on	tyyd.	D2007
Keskusta	2h,k	kt	5700	66000	1158	1972	2/6	on		F2013
Keskusta	2 h, k, s	kt	5600	58500	1045	1984	3/3	ei	hyvä	F
Keskusta	2h,k,s	kt	5550	62000	1117	1980	1/3	ei	hyvä	E
Keskusta	2h,k,s	kt	6100	174500	2861	2014	4/6	on	hyvä	C2013
Keskusta	2h,kt,s,vh	kt	4800	154000	3208	2017	4/4	on	hyvä	C2013
Keskusta	2h,kk	kt	4300	50000	1163	1967	2/6	on	tyyd.	D2007
Linikkala	2h, k	kt	4700	28445	605	1962	1/3	ei	huono	D2007
Talsoila	2h,k,s	kt	6100	67000	1098	1981	2/5	on		C2007
Keskusta	2h,k,s	kt	5550	70883	1277	1980	2/3	ei	hyvä	E
Kuusto	2h,kk,s	rt	3500	52000	1486	1991	1/1	ei		E2013
Forssa	2h+kk+wc+s+vh	rt	5300	20000	377	1970	2/2	ei	tyyd.	D
Keskusta	2h,k,s	kt	5300	135000	2547	2012	3/4	on		B2007
Keskusta	2h, k, s	kt	5600	61500	1098	1984	1/3	ei	tyyd.	F2013
Keskusta	3h,k,s	kt	7400	95000	1284	1979	1/3	ei	hyvä	F2013
Vieremä	3h,k,s	rt	7100	83500	1176	1987	1/1	ei	hyvä	F2007
Keskusta	3h,k,s	kt	7800	100000	1282	1981	3/6	on		B2007
Keskusta	3h, k, s	kt	7400	99000	1338	1979	1/3	ei	hyvä	F2013
Vieremä	3h,k,s	rt	8000	71000	888	1985	1/2	ei	hyvä	E2013
Keskusta	3h,k	kt	7200	83230	1156	1982	5/6	on	tyyd.	E2013
Keskusta	3h,k	kt	7500	70000	933	1972	4/6	on	tyyd.	F2013
Talsoila	4h,k	kt	8400	85000	1012	1963	6/6	on	hyvä	D2007
Lamminranta	4h,k,s	rt	10000	132583	1326	1978		ei	hyvä	E2013
Keskusta	5h, k, s	rt	9350	115000	1230	1980	1/2	ei	hyvä	D
Vieremä	4h,k,s	rt	10200	98000	961	1981	1/2	ei	hyvä	E2013
Keskusta	4h,k	kt	9400	75000	798	1967	3/6	on		D2007
Vieremä	4h,k,khh,s,at	ok	9900	125000	1263	1985		ei	hyvä	
Vieremä	5h,k,kh,s,2wc	ok	12000	121000	1008	1982		ei	hyvä	
Kuusto	4h,k,s	rt	9400	136000	1447	1991	1/1	ei	hyvä	F2013
Keskusta	4h, k, s, p	kt	10100	120000	1188	1975	2/6	on	hyvä	F
Keskusta	4h,k	rt	9400	121000	1287	1979	1/2	ei	tyyd.	
