Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Keskilohja	1h+pk+kph+las.p...	kt	3240	70000	2160	1966	2/3	ei	hyvä	E2007
Keskilohja	1h, avok + kph	kt	2850	45000	1579	1949	1/2	ei	hyvä	E
Metsola	1h+alkovi+k+kph...	kt	4900	79000	1612	1978	1/3	ei	tyyd.	E2013
Keskilohja	1h+k	kt	3700	80500	2176	1972	2/3	ei		G2018
Gunnarla	2h+k+s	rt	6240	175000	2804	2014	1/1	ei	hyvä	
Gunnarla	2h+k+s	rt	6240	179000	2869	2014	1/1	ei	hyvä	
Keskilohja	2h+k+lasitettu p	kt	5580	80000	1434	1966	3/3	ei	hyvä	E2007
Gunnarla	1mh+yhdistetty ...	rt	4300	116000	2698	1994	1/1	ei	hyvä	E
Gunnarla	3h	rt	7400	205000	2770	2017	1/1	ei	hyvä	C2013
Gruotila	3h, k, s	rt	8100	170000	2099	1985	1/1	ei	hyvä	D
Keskilohja	3h+k	kt	8300	110000	1325	1963	1/3	ei	hyvä	F2013
Gunnarla	4mh+oh+k+khh+s+...	ok	15600	330000	2115	2010	-1/1	ei	hyvä	B2007
Keskilohja	4h+k+s+ylä...	ok	10000	145000	1450	1938	-1/2	ei	hyvä	
Gruotila	4h+k+kph+s+wc	rt	8600	155000	1802	1986	1/1	ei	tyyd.	
Vienola	4h, k, khh, ph,...	ok	12140	253000	2084	2011	-1/1	ei	hyvä	B
Gunnarla	4h, k, s, kph, ...	ok	11500	261500	2274	2007	-1/1	ei	hyvä	
Gruotila	6h+k+s	ok	16000	217500	1359	1971	-1/1	ei	hyvä	
Gunnarla	5h+k+rt+khh+s+k...	ok	14700	275000	1871	2000	2/2	ei	hyvä	
Gunnarla	5h+k+aula+khh+p...	ok	14900	299000	2007	2004	2/2	ei	hyvä	
Gruotila	oh, k, mh, 2x a...	ok	5800	167000	2879	1963	1/1	ei	hyvä	
Vienola	6-8h+k+s	ok	18500	375000	2027	2009		ei	hyvä	
Keskilohja	5h, k,s,khh	ok	14300	252000	1762	1988		ei	hyvä	
Gruotila	3 mh, k, oh, kp...	ok	10800	188000	1741	1954		ei	hyvä	
Vienola	4h+k+s+kph+khh+...	ok	12700	330000	2598	2016	-1/1	ei	hyvä	B2018
Vienola	3 mh, k, oh, ta...	ok	11700	174000	1487	1975		ei	tyyd.	
Keskilohja	4h, k, s, kph, ...	ok	12900	184000	1426	1952	1/3	ei	hyvä	
