Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jokela	2h,k,s	rt	6100	100000	1639	1989	1/1	ei	tyyd.	F2013
Jokela	2h, k, s, vh, p	kt	5600	108000	1929	1989	2/2	ei	hyvä	D
Jokela	2h, k, s, vh, v...	kt	5600	100000	1786	1989	1/2	ei	hyvä	D
Jokela	2h,k,s,erilline...	rt	5000	120000	2400	1990	1/1	ei		F2018
Jokela	3h, k, s	rt	6100	166000	2721	2017	1/1	ei	hyvä	C
Jokela	3h,k,s	rt	7400	31372	424	2016	2/2	ei	hyvä	
Jokela	3h, k, s, p	kt	7600	125000	1645	1987	2/2	ei	tyyd.	E
Jokela	5h,k,s,ak,wc	ok	11600	239000	2060	2008	1/1	ei	hyvä	D2013
Jokela	3-4h, k, s, kat...	rt	7900	220000	2785	2012	1/1	ei	hyvä	A2013
Jokela	4h, k, s, tkh, ...	ok	13500	320000	2370	1998	-1/1	ei	hyvä	
Jokela	4h, k, s, var	rt	8550	173500	2029	1989	1/1	ei	hyvä	E
Jokela	4h,k,kph	ok	10000	132000	1320	1920		ei		
Jokela	7h,k,kph,s,wcx2	ok	13800	275000	1993	1999		ei		C2018
Jokela	5h,k,s,at	ok	12300	195000	1585	1958		ei	hyvä	E2018
Jokela	4h,k,psh,khh,2x...	ok	10600	189000	1783	1977		ei	hyvä	
Jokela	4h,k,rt,psh,s,3...	ok	16000	220000	1375	1962	3/3	ei	hyvä	
Jokela	4h,k,khh,s,ak	ok	10300	250000	2427	2000		ei	hyvä	D2018
Jokela	6h,k,s,psh,khh,...	ok	14600	254000	1740	1998	1/1	ei	hyvä	
Jokela	5-6h, k, kph, s...	ok	15200	270000	1776	2005		ei	hyvä	
Jokela	4h, k, khh, s, ...	ok	13200	268000	2030	1998	-1/1	ei	hyvä	
Jokela	4h, k, erill wc...	rt	9350	205000	2193	2006	1/1	ei	hyvä	D
Jokela	5h+k+s+at	rt	11900	265000	2227	2006		ei	hyvä	
Jokela	5h,k,s	rt	12200	227000	1861	2000		ei	hyvä	
Jokela	4h,k,th,s	rt	10000	158000	1580	1996		ei	hyvä	
Jokela	5h,k,s,at	ok	11600	151000	1302	1979		ei	tyyd.	E2018
Jokela	4h, k, s, khh, ...	ok	10500	220000	2095	1987	1/1	ei	tyyd.	
