Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Jokiniemi	1H+KT	kt	2300	138487	6021	2020	4/5	ei		C2013
Jokiniemi		kt	2900	145959	5033	2020	5/5	ei	hyvä	C2013
Jokiniemi	1H, KT	kt	2300	138470	6020	2020	4/5	on	hyvä	C2013
Jokiniemi		kt	2900	159034	5484	2020	5/5	ei	hyvä	C2013
Jokiniemi	1H, KT	kt	2900	142979	4930	2020	2/5	on	hyvä	C2013
Jokiniemi	1H, KT	kt	2900	145897	5031	2020	3/5	on	hyvä	C2013
Jokiniemi	1h, kt	kt	2850	147911	5190	2019	4/6	on	hyvä	C2013
Jokiniemi	1h, kt	kt	2900	148958	5137	2019	4/6	on	hyvä	C2013
Jokiniemi	autokatos	kt	1250	3979	318	2020		on	hyvä	C2013
Jokiniemi	autokatos	kt	1250	3448	276	2020		on	hyvä	C2013
Jokiniemi	1H, KT	kt	2850	148815	5222	2020	1/5	on	hyvä	C2013
Jokiniemi	1H, KT	kt	2900	139796	4821	2020	1/5	on	hyvä	C2013
Jokiniemi	autokatos	kt	1250	6632	531	2020		on	hyvä	C2013
Jokiniemi	1h, kt	kt	2900	151053	5209	2019	4/6	on	hyvä	C2013
Satomäki	1h,kk,kph	kt	3000	104612	3487	1960	3/6	on	hyvä	E2007
Jokiniemi	2h, kk	kt	4750	239500	5042	2015	3/5	on	hyvä	C2013
Jokiniemi	2h+kk+s	kt	4450	159000	3573	1994	5/5	on	tyyd.	D2007
Jokiniemi	2h+k+kph+las.pa...	kt	4450	212000	4764	2015	4/5	on	hyvä	C2013
Satomäki	2h, k, kh, parv	kt	5450	106500	1954	1960	1/6	on	tyyd.	E2007
Jokiniemi	2h, kt	kt	3500	164996	4714	2020	3/5	on	hyvä	C2013
Tikkurila	2h, k, kph/wc/s...	kt	5900	182000	3085	1994	4/5	on	tyyd.	D2007
Jokiniemi	2h, kt	kt	3150	159691	5070	2020	4/5	on	hyvä	C2013
Jokiniemi	2h, kt	kt	3500	169771	4851	2020	4/5	on	hyvä	C2013
Jokiniemi	2h, k, s	kt	5900	225000	3814	2008	1/4	on	hyvä	C2013
Jokiniemi	2h, kt, rt	kt	4950	184096	3719	2020	1/5	on	hyvä	C2013
Jokiniemi	2h, kt, rt	kt	4950	188870	3816	2020	2/5	on	hyvä	C2013
Satomäki	2h, k, vh, kh, ...	kt	6350	140000	2205	1987	1/3	ei	hyvä	
Jokiniemi	2h, kt, rt	kt	4950	182991	3697	2019	1/6	on	hyvä	C2013
Jokiniemi	2h, kt, rt	kt	4950	192939	3898	2019	3/6	on	hyvä	C2013
Jokiniemi	2h, kt, rt	kt	4950	187965	3797	2019	2/6	on	hyvä	C2013
Jokiniemi	2h, kt, rt	kt	4950	199746	4035	2019	4/6	on	hyvä	C2013
Jokiniemi	3h, k, s, kph, ...	kt	7300	210000	2877	1994	3/3	ei	hyvä	E2013
Maarinkunnas	3h,k,s	rt	6100	194753	3193	1983	1/1	ei	hyvä	D2013
Tikkurila	3h+kt	kt	5100	262500	5147	2016	5/5	ei	hyvä	
Jokiniemi		kt	8050	300000	3727	2020	5/5	ei	hyvä	C2013
Maarinkunnas	3h+k+s	rt	8100	202000	2494	1987	1/2	ei	tyyd.	B2007
Maarinkunnas	3h,k,s	rt	7750	233028	3007	1988	1/1	ei	hyvä	
Jokiniemi	3h, kt, rt, s	kt	8050	298691	3710	2020	5/5	on	hyvä	C2013
Satomäki	3h+k	kt	6100	165000	2705	1965	2/6	on	hyvä	E2007
Jokiniemi	3h+k+s+2 parvek...	kt	7000	310000	4429	2015	3/5	on	hyvä	C2013
Tikkurila	3 h+kt+s	kt	6550	300000	4580	2016	1/5	ei	hyvä	C2013
Jokiniemi	3h+k+s	kt	6300	195000	3095	1991	2/2	ei	hyvä	
Jokiniemi	3h, avok, iso k...	rt	7850	280000	3567	2010	1/1	ei	hyvä	D2007
Satomäki	3h,k,pesutilat,...	kt	7550	175000	2318	1984	3/4	ei	tyyd.	C2007
Jokiniemi	4h+k+s (Yj:n mu...	rt	10500	385500	3671	2008	1/2	ei	hyvä	E2007
Maarinkunnas	4h, k, saunaos....	rt	10350	280000	2705	1989	1/2	ei	hyvä	E2013
Maarinkunnas	5h	rt	10200	228000	2235	1973	2/2	ei	hyvä	
