Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kaura-aho	2 h + k + s	rt	4500	40000	889	1990		ei		D2013
Kaura-aho	2 h + k + s	rt	6100	58000	951	1981	1/1	ei		
Kaura-aho	2h, k, pkh, ph,...	rt	6100	35000	574	1984	1/1	ei	hyvä	E2013
Viinamäki	2h,kk,s	kt	4000	35000	875	1983	1/2	ei		G2013
Kaura-aho	2h, k, ph, s, wc	rt	5000	47000	940	1990	1/1	ei	hyvä	D2013
Kaura-aho	2h, kk, s	rt	4200	39000	929	1990	1/1	ei		D2013
Kaura-aho	2h, k, s	rt	5300	52000	981	1985	1/1	ei		
Kaura-aho	3h,k,pkh,psh,sa...	rt	7500	67000	893	1986	1/1	ei		D2013
Kaura-aho	3h, k, kh, s, k...	rt	7200	74000	1028	1990	1/1	ei	hyvä	D2013
Kaura-aho	3h, k, pkh, psh...	rt	7500	71800	957	1985	1/1	ei		
