Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kamppi	1h, avok, kph, ...	kt	3700	281000	7595	1940	3/4	on	hyvä	F2014
Kamppi	1h+alkovi+avoke...	kt	5200	378000	7269	1926	4/7	ei	hyvä	
Kamppi	1h, kk, alkovi,...	kt	3250	282000	8677	1961	7/8	on	hyvä	E2007
Kamppi	h, alkovi, k, W...	kt	3700	232500	6284	1929	3/5	on	tyyd.	G2013
Kamppi	1h+k+alk+kph/s	kt	3700	280000	7568	1986	2/5	on	tyyd.	E2007
Kamppi	1h, k, alkovi, kph	kt	4000	326000	8150	1906	3/3	ei	tyyd.	C2007
Kamppi	1h, kt, parvi	kt	2200	214000	9727	1928	4/4	ei	hyvä	F2013
Kamppi	1h, kk	kt	2000	215000	10750	1936	3/5	on	tyyd.	F2013
Kamppi	1h+avok+alk+kph+et	kt	3100	280000	9032	1927	1/4	on	hyvä	D2007
Kamppi	1h, kk, kph	kt	3480	284000	8161	1952	3/8	ei	hyvä	
Kamppi	huone, alkovi j...	kt	5000	335000	6700	1926	1/5	ei	tyyd.	
Kamppi hietalahti	1h+alkovi+k+kph...	kt	6100	494754	8111	1926	5/5	ei	hyvä	
Kamppi	1h, avok, kph, ...	kt	3700	245000	6622	1940	3/4	on	huono	F2013
Kamppi	2h, avok, kph, ...	kt	5300	410000	7736	1951	5/5	on	hyvä	E2018
Kamppi	2h+k+alkovi	kt	5100	360000	7059	1929	2/5	on	tyyd.	
Kamppi	2h+k+kph+s+vh	kt	5800	471000	8121	1932	2/5	on	hyvä	E
Kamppi	2h, avok, kph, ...	kt	4500	370000	8222	1929	5/6	on	hyvä	
Kamppi	2h, k, kph, hal...	kt	6200	448000	7226	1935	4/5	on	hyvä	F2013
Kamppi	2h+kk+kph+alkov...	kt	4450	340000	7640	1939	5/5	ei	hyvä	
Kamppi	2h, avok, kph, ...	kt	5850	460000	7863	2016	3/7	on	hyvä	A2016
Kamppi	2 h, k, p	kt	5800	415000	7155	1981	4/7	on	hyvä	E2013
Kamppi	2h+k+kph+s+parv	kt	5150	370000	7184	1989	4/6	on	hyvä	E2007
Kamppi	2h, k, kph, las...	kt	5400	328000	6074	1956	3/8	on	tyyd.	D2013
Kamppi	2h, kk, kph	kt	4300	280000	6512	1939	3/5	on	tyyd.	F2013
Kamppi	2h, kk, kh	kt	3100	260000	8387	1961	5/7	on	tyyd.	E2007
Kamppi	2h, kk	kt	4300	364000	8465	1981	2/7	on	hyvä	E2013
Kamppi	2h, k, kph, eri...	kt	5900	370000	6271	1989		on	tyyd.	
Hietalahti	2h, k, rt, kph	kt	7420	520000	7008	1904	2/5	on	huono	C2007
Kamppi	2h, kk, kph	kt	4100	327777	7995	1961	4/8	on	tyyd.	E2007
Kamppi	2h, k, kph, s, ...	kt	8650	422000	4879	1895	1/4	ei	hyvä	G2013
Kamppi	2h, avok, kph, ...	kt	4500	378000	8400	1989	2/6	on	hyvä	
Kamppi	2h+avokeitti...	kt	3700	273000	7378	1929	4/5	on	hyvä	G2013
Hietalahti	2k, alkovi, k, ...	kt	7500	485000	6467	1925	2/6	ei	hyvä	D2007
Kamppi	2h, kk, kph	kt	3100	238317	7688	1961	3/7	on	hyvä	E2007
Kamppi	2h, avok, kph	kt	5400	389000	7204	1936	5/6	on	hyvä	F2015
Hietalahti	2h, avok	kt	4100	322000	7854	1913	4/4	ei	hyvä	D2007
Kamppi	2h, k, halli, k...	kt	7650	411000	5373	1939	4/5	on	tyyd.	F2013
Ruoholahti	2h+k+s+parveke	kt	6150	291753	4744	1995	4/5	on	tyyd.	
Kamppi	2h, avok, etein...	kt	4050	324000	8000	1895	4/4	ei	hyvä	G2013
Hietalahti	2h, kk, kph	kt	3550	249000	7014	1939	4/5	on	hyvä	F2013
Kamppi	2h, kk, kph	kt	4950	389000	7859	1936	4/6	on	hyvä	F2015
Hietalahti	2h, k, s	kt	5850	361000	6171	1989	2/6	on	tyyd.	E2007
Jätkäsaari	2h, kt, sauna j...	kt	5600	420000	7500	2018	1/1	ei	hyvä	C2013
Kamppi	2h, k, halli, kph	kt	6660	483000	7252	1912	3/4	ei	hyvä	E2007
Kamppi	2h, k, kph	kt	4600	368000	8000	1929	6/6	on	hyvä	F2007
Kamppi	3h, k, kph, wc,...	kt	7950	605000	7610	1981	6/7	on	hyvä	E2013
Kamppi	2mh+oh+k+kph+au...	kt	8600	655000	7616	1928	5/10	ei	hyvä	
Kamppi	3 h, avok., kph...	kt	6100	522000	8557	2016	5/7	on	hyvä	A2016
Kamppi	3h + k + kph	kt	7470	487000	6519	1908	4/5	ei	tyyd.	
Kamppi, hietalahti	2-3h + avokeitt...	kt	10950	810000	7397	1927	5/7	ei	tyyd.	
Kamppi	3h, avok, kph/w...	kt	8200	585000	7134	1938	1/4	on	hyvä	E2013
Kamppi	3 huonetta, kei...	kt	7300	459000	6288	1979	5/7	on	hyvä	E2013
