Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Viiala / haihunkoski	3h, k, kph, vh, p	kt	7600	52000	684	1973	1/3	ei	tyyd.	C2007
Viiala / tillihaka	3h+k+wc+kph+s+v...	rt	9600	50000	521	1981	1/1	ei	tyyd.	D2013
Viiala / keskusta	3h,k,s	kt	7000	55000	786	1977	1/5	on		C2007
Viiala	3h+k+kph+s+wc+vh	rt	8000	84500	1056	1986	1/1	ei	hyvä	D2007
Viiala	3h, k	kt	7000	37000	529	1945	3/3	ei	hyvä	C2007
Viiala / oopakka	3h,k	rt	8100	80000	988	1977	1/1	ei	tyyd.	E2013
Viiala	4h,k,rt,s,pukuh.,p	ok	14500	176000	1214	1946		ei	hyvä	
Viiala	5-6h, k, s	ok	17900	342000	1911	2006	-1/1	ei	hyvä	
Viiala	4h, k, wc, kh/w...	ok	12700	163000	1283	1954	2/2	ei	hyvä	D2018
Viiala	4h, k, vh, et.a...	ok	13000	225000	1731	2006	-1/1	ei	hyvä	E2013
Viiala	4h+k+kph/wc+s+w...	ok	10000	90000	900	1952		ei	tyyd.	
