Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Intiö	1h,kk,kh,vh	kt	3300	73000	2212	1982	9/9	on	hyvä	B2007
Raksila	1h, k	kt	2200	62000	2818	1956	1/3	ei	hyvä	C2007
Intiö	1h, kk, alkovi,...	kt	4050	118000	2914	2005	4/4	on	hyvä	A2007
Raksila	1h, k, kph	kt	2670	72000	2697	1942	2/2	ei	hyvä	
Intiö	1h+kk+s	kt	3200	74000	2313	1983	9/9	on	hyvä	B2007
Myllytulli	1h, kk, parvi, ...	kt	3300	148400	4497	2018	1/2	on	hyvä	
Myllytulli	1h+kt+alk+r.parv.	kt	2800	119900	4282	2019	6/7	on	hyvä	
Intiö	1h, kk, kph, vh	kt	3050	80000	2623	1976	6/9	on	hyvä	B2007
Raksila	1h+k+wc+ullakko	rt	3600	125000	3472	1939	1/2	ei	hyvä	E2013
Raksila	2h,k,	kt	5100	102000	2000	1968	5/7	on	hyvä	F2018
Raksila	2h+k+ph	kt	4200	102000	2429	1970	4/5	on	hyvä	D2007
Intiö	2h, k, kph, s, vh	kt	6350	121000	1906	1982	8/9	on	hyvä	B2007
Raksila	2h,k,kph,lasite...	kt	5100	115000	2255	1969	5/8	on	hyvä	F2013
Intiö	2h,kk,kh,s,lasi...	kt	4800	132000	2750	2005	3/4	on	hyvä	B2007
Intiö	2h, kk	kt	5100	87000	1706	1978	4/8	on	tyyd.	C2007
Intiö	2h, kph/wc, s, ...	kt	4100	139500	3402	2006	4/4	on	hyvä	
Intiö	2h+k+s	kt	6500	104000	1600	1975	3/9	on	hyvä	B2007
Myllytulli	2 h,k,s,p	kt	5700	113500	1991	1995	3/3	on	hyvä	F2013
Raksila	2h,k,kh,vh,et,l...	kt	6000	115000	1917	1969	6/7	on	hyvä	G2013
Intiö	2h,k,kh,s,p	kt	6500	105000	1615	1975	6/9	on	hyvä	B2013
Intiö	3h,k,sa,kh,wc,e...	kt	7400	177000	2392	2005	3/4	on	hyvä	B2007
Intiö	3h+k+ph+parv.	kt	6400	123500	1930	1958	1/5	on	hyvä	F2013
Myllytulli	3h, k, kph/wc, ...	kt	6300	138000	2190	1992	3/3	ei	hyvä	D2007
Intiö	3h+k	kt	6250	130000	2080	1955	3/5	on	hyvä	D
Intiö	3mh,tpk,kph/wc,...	kt	8600	162000	1884	1972	2/5	on	hyvä	F2013
Intiö	3mh,tpk,kph/wc,...	kt	8600	162000	1884	1972	3/5	on	hyvä	F2013
Myllytulli	3-4h, k, kph, s...	kt	9900	190000	1919	1974	8/8	on	hyvä	C
Intiö	3mh,tpk,kph/wc,...	kt	6900	144000	2087	2009	5/5	on	hyvä	F2013
Myllytulli	3h,k,kh,sa	kt	7500	144000	1920	1992	2/5	on	hyvä	C2007
Koskenniska	3h,k,s	kt	9900	195000	1970	1974	8/8	on	hyvä	C2013
Raksila	3h, k, kph, s	kt	6500	140000	2154	1965	2/8	on	hyvä	D2013
Intiö	3h, k, ph	kt	7100	135000	1901	1958	3/5	on	hyvä	F2013
Intiö	4h, k, s	kt	8750	230000	2629	2005	2/4	on	hyvä	B2007
Raksila	4h+k	kt	7100	99000	1394	1956	1/3	ei	hyvä	C2007
Intiö	3mh,tpk,kph/wc,...	kt	7900	169000	2139	2009	5/5	on	hyvä	F2013
Intiö	4h,tpk,kph/wc,s...	kt	7800	147000	1885	1972	4/5	on	hyvä	F2013
Intiö	3mh,tpk,kph/wc,...	kt	8800	165000	1875	1972	4/5	on	hyvä	F2013
Intiö	4h,tpk,kph/wc,s...	kt	8400	150000	1786	1972	1/5	on	hyvä	F2013
Raksila	3-4h,k,kh	kt	7100	117000	1648	1956	1/3	ei	hyvä	C2007
Intiö	4h,tpk,kph/wc,s...	kt	7900	141300	1789	1972	1/5	on	hyvä	F2013
Intiö	4h,tpk,kph/wc,s...	kt	8700	153000	1759	1972	4/5	on	hyvä	F2013
