Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Amuri	1h, kk, alkovi	kt	2600	118000	4538	1937	2/6	on	tyyd.	
Amuri	1h+kk	kt	3000	136000	4533	1937	3/6	on		G2013
Hämeenpuisto	1h, kk, alkovi,...	kt	3250	131000	4031	1955	2/6	on	hyvä	F2013
Keskusta	1h	kt	1300	33250	2558	2018	1/8	on	hyvä	C2013
Keskusta	1h	kt	1300	33250	2558	2018	1/8	on	hyvä	C2013
Amuri	1h, kk, s, ph	kt	3400	110000	3235	1908	1/6	on	hyvä	
Keskusta	1h, kk, kph/wc	kt	3660	140000	3825	1968	4/5	on	tyyd.	
Amuri	2h, kk	kt	5500	168000	3055	1968	4/8	on		D2007
Keskusta	2h,k	kt	12600	394000	3127	1902	2/4	on	hyvä	F2013
Hämeenpuisto	2h, kk, kph, vh	kt	3650	169000	4630	1967	5/7	on	hyvä	E2013
Amuri	2 h, k, kph, p	kt	5750	175375	3050	1968	6/8	on	tyyd.	D2013
Amuri	2h, k, vh, kph,...	kt	5500	196000	3564	1986	4/5	on	hyvä	D2007
Keskusta	2h, k, p	kt	6400	192000	3000	1967	2/6	on	hyvä	D2007
Keskusta	2h+k+s	kt	5750	192000	3339	1983	4/4	on	tyyd.	
Keskusta	2h,kk,p	kt	4100	173000	4220	1962	3/8	on		D2007
Keskusta	2h, k, kph/wc, ...	kt	5100	175000	3431	1960	6/8	on	hyvä	
Keskusta	2h, k, p, kph, ...	kt	6250	194000	3104	1967	6/6	on	hyvä	D2007
Keskusta	2h, k, s, kph, ...	kt	6550	180000	2748	1980	1/3	on	hyvä	E2013
Amuri	2h, k, kph, parv.	kt	5800	193000	3328	1958	2/7	on	hyvä	D2007
Amuri	2h,k,kph, vh, l...	kt	5950	188000	3160	1963	2/6	on	hyvä	
Keskusta	2h,avokeitti...	kt	4800	197000	4104	1964	3/6	on	hyvä	F2013
Hämeenpuisto	2h,kk,ransk.par...	kt	4400	155000	3523	1955	5/6	on		
Amuri	2h, k, kph, vh,...	kt	5750	229000	3983	1968		on	hyvä	D2007
Amuri	2h,kk,kph,vh	kt	5500	179000	3255	1968	7/9	on		D2007
Keskusta	2h,kt	kt	6000	313500	5225	2018	4/8	on	hyvä	C2013
Amuri	2h, k, p	kt	5550	240000	4324	1964	5/10	on	hyvä	E2013
Keskusta	2h,kk,s	kt	6600	290000	4394	2008	4/4	on	hyvä	F2013
Keskusta	2h,kt	kt	3600	234650	6518	2018	5/8	on	hyvä	C2013
Keskusta	3h, k, kph/wc, ...	kt	6750	298000	4415	1971	4/6	on	hyvä	G2013
Amuri	3h,k,s	kt	7200	247000	3431	1989	2/4	on		D2007
Amuri	3h,k,kph,wc,las.p	kt	7400	258000	3486	1965	4/6	on		F2013
Keskusta	3h, k, kph/wc, ...	kt	9000	210000	2333	1966	2/6	on	hyvä	F
Keskusta	3h,k	kt	6800	210000	3088	1971	4/6	on	tyyd.	G2013
Hämeenpuisto	2-3h+k+s+lasite...	kt	7100	316000	4451	1981	8/8	on	hyvä	D2013
Keskusta	3h,k,kph/wc,s,khh	kt	9550	400000	4188	1902	4/4	on	hyvä	F2013
Keskusta	3h,tupakeitti...	kt	8600	385689	4485	1952	2/8	on	hyvä	F2007
Hämeenpuisto	3h, k, kph, s, ...	kt	7950	275000	3459	1984	1/7	on	hyvä	F2013
Amuri	3h, k, s, ph, w...	kt	7600	304000	4000	1985	3/8	on	hyvä	
Amuri	3h,k,s	kt	7600	246000	3237	1985	5/8	on	tyyd.	F2013
Keskusta	3h, k, kph/wc, ...	kt	6300	213000	3381	1962	3/6	on	hyvä	
Keskusta	3h, halli, k, p	kt	9600	340183	3544	1952	6/8	on	hyvä	F2013
Keskusta	4(-5)h, k, 2*wc...	kt	11250	348750	3100	1981	3/6	on	tyyd.	
Amuri	4h,k,kph,s,wc,v...	kt	9600	340000	3542	1985	2/8	on		F2013
Amuri	4-3h, k, kph, a...	kt	9550	281136	2944	1963	4/6	on	hyvä	F2013
Keskusta	4h,k,s	kt	9900	349000	3525	1987	5/7	on	tyyd.	F2013
Hämeenpuisto	4h,k,kph,vh,las.p	kt	8700	289000	3322	1960	5/8	on	tyyd.	F2013
Hämeenpuisto	4h,kt,kph,vh,pa...	kt	11300	375000	3319	1962	5/8	on	hyvä	D2007
Keskusta	5h+k+lasitettu ...	kt	10200	345000	3382	1971	5/6	on	hyvä	G2013
Amuri	4h+k+kph	kt	9700	290000	2990	1958	7/7	on	hyvä	D2007
Keskusta	6h,k,kph/wc,aul...	rt	17900	530000	2961	1867	1/2	ei		
Keskusta	4h, k, kph, 2 x...	kt	16300	541000	3319	1902	3/4	on	hyvä	F2013
Amuri	4h, k, kph/wc, vh	kt	8950	280000	3128	1965	4/12	on	tyyd.	F2013
