Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Pöytäalho	1h,avokeitti...	rt	3000	126000	4200	2010	1/1	ei	hyvä	D
Peltola	1h,k,s	kt	3200	110000	3438	2017	2/2	ei	hyvä	C2013
Pöytäalho	1h,kk,s	kt	3600	88000	2444	1989	3/3	ei	tyyd.	D2007
Isokytö	1h+kk+s	rt	4000	95000	2375	1969	1/1	ei	tyyd.	G2013
Kinnari	2h,k,kh,s	rt	6500	150000	2308	1985	1/1	ei		E2013
Isokytö	2h,k,kph,s.	rt	4450	140000	3146	1991	1/1	ei	hyvä	
Pöytäalho	2h,k,kh,s	kt	5200	135000	2596	1990	3/5	on	tyyd.	D2013
Isokytö	2h,kk,s	rt	4500	129500	2878	1992	1/1	ei	hyvä	D2007
Mikonkorpi	2h+k+s	rt	5250	157000	2990	1990	1/1	ei	tyyd.	
Pöytäalho	2h, k, kph, vh,...	kt	6250	126000	2016	1974	4/4	on	hyvä	E
Kinnari	2h,k,s	rt	5000	182000	3640	2012	1/2	ei	hyvä	B2007
Pöytäalho	2h,kk	kt	4400	169000	3841	2012	5/8	on	hyvä	D2013
Isokytö	2h, k, kph, s, ...	rt	6450	155000	2403	1984	1/1	ei	hyvä	F
Pöytäalho	2h, k, s, teras...	kt	5500	147000	2673	1991	1/5	on	hyvä	D
Pöytäalho	2h,k,s	rt	6500	146743	2258	1979	1/1	ei	tyyd.	D2013
Pöytäalho	2h,kk,s	kt	5000	160000	3200	2002	2/6	on	hyvä	F2013
Pöytäalho	2h,kk,s	kt	4900	137000	2796	1990		on	hyvä	E2013
Pöytäalho	3h,k,s,ak	rt	7500	216000	2880	1989	1/1	ei	hyvä	E2013
Terhola	3h, k, khh, kph...	rt	7500	235000	3133	2011	1/1	ei	hyvä	B2007
Kinnari	3h, k, kph, s	rt	7750	203500	2626	1990	1/1	ei	hyvä	F
Satukallio	3h, k, s	rt	6300	220000	3492	2015	1/1	ei	hyvä	C2013
Kinnari	3h, k, sauna	rt	7600	155000	2039	1984	2/2	ei	tyyd.	C
Pöytäalho	3h, k, s	kt	7150	178000	2490	1990	3/5	on	hyvä	D
Pietilä	3h,k,s	rt	6700	179000	2672	2003	1/1	ei	hyvä	G2013
Isokytö	3h, k, s, kh, k...	rt	8100	225000	2778	2005	1/1	ei	hyvä	E2016
Isokytö	3h,k,s	rt	7850	179000	2280	1991	1/1	ei	hyvä	E2007
Pöytäalho	2h, k, p	kt	6250	130000	2080	1974	3/4	on	hyvä	E
Isokytö	4h, k, khh, kph...	rt	11030	397000	3599	2019	1/1	ei	hyvä	A2018
Pöytäalho	4-5h, k, 2kph, ...	rt	12200	343000	2811	2009	2/2	ei	hyvä	
Terhola	3-4h, k, s, vh,...	rt	9450	280000	2963	2011	-1/2	ei	hyvä	C2013
Terhola	3-4h, k, s	rt	9450	281000	2974	2011	-1/2	ei	hyvä	C2013
Terhola	5h + kt + s	rt	11600	356000	3069	2018	1/1	ei	hyvä	
Pöytäalho	4h, k, s, ak, v...	rt	13700	275000	2007	1986	2/2	ei	hyvä	
Kinnari	4h, k, s	rt	9100	270000	2967	2012	-1/2	ei	hyvä	B2007
Satukallio	3-4h,k,s,kph,kh...	rt	8500	285000	3353	2019		ei	hyvä	A2018
Kinnari	4h+k+s	rt	11250	215000	1911	1989	1/2	ei	tyyd.	
Pietilä	5h,k,s	rt	9600	236000	2458	2003	1/1	ei	hyvä	G2013
Kinnari	4h, k, s	rt	9600	284000	2958	1998	1/1	ei	hyvä	E2013
Satukallio	3-4h,k,s,kph,kh...	rt	8500	285000	3353	2019		ei	hyvä	A2018
Satukallio	4-5h, k, s, l...	rt	11000	339000	3082	2013	1/2	ei	hyvä	A2007
