Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Kirkonmäki	1h, k	kt	3800	33500	882	1977	1/3	ei	hyvä	G2007
Keskusta	1h,alk,kk	kt	3300	43000	1303	1981	2/4	ei	tyyd.	G2013
Risulanpelto	2h, kk	rt	4350	34900	802	1973	1/1	ei	hyvä	E2013
Harjamäki	2h, k, kph, s, vh	rt	6000	92000	1533	1982	1/1	ei	hyvä	G2013
Kasurila	2h,k,s	rt	5300	136500	2575	2014	1/1	ei	hyvä	C2013
Risulanpelto	2h,k	rt	5700	54500	956	1973	1/1	ei	hyvä	E2013
Vesijärvi	2h,kk, s	rt	4000	76500	1913	1990	1/1	ei	hyvä	G2013
Vesijärvi	2h, k, s	rt	6000	95001	1583	1984	1/1	ei	tyyd.	F2013
Päivärinne	3h, k, s	rt	7250	148000	2041	2008	1/1	ei	hyvä	E
Vesijärvi	3h, k, s	rt	7300	120000	1644	1989	1/1	ei	hyvä	C2007
Harjamäki	3h,k,s	rt	7500	132000	1760	1988	1/1	ei	hyvä	E
Ahmo	3h, k, kh, s	rt	6700	80000	1194	1974	1/1	ei	hyvä	C2007
Harjamäki	3h, k	rt	5400	55000	1019	1965	1/1	ei	hyvä	E
Harjamäki	3h, k, wc, kph,...	rt	8000	193000	2413	2018	1/1	ei	hyvä	C2013
Harjamäki	3h,k,s	rt	8000	193000	2413	2018	1/1	ei	hyvä	C2013
Harjamäki	3h, k, wc, kph,...	rt	8000	193000	2413	2018	1/1	ei	hyvä	C2013
Vesijärvi	3h,k,s	rt	7500	121000	1613	1987	1/1	ei	hyvä	E2007
Sulkavanniitty	oh, 3 mh, k, ty...	ok	11500	170000	1478	1989	1/1	ei	hyvä	
Vesijärvi	5h,k,khh,s	rt	12300	185000	1504	2006	-1/1	ei	hyvä	D
Kasurila	5h,k,s	ok	11700	215000	1838	1996		ei	hyvä	
Keskusta	4h,k,s	kt	9300	218000	2344	2011	4/5	on	hyvä	D2013
Harjamäki	4h, k, s	rt	11150	140000	1256	1977	1/1	ei	hyvä	D
Sulkavanniitty	4 mh, oh, k, kh...	ok	11500	173000	1504	1989	1/1	ei	hyvä	E2013
Sulkavanniitty	3 mh, ok, k, et...	ok	11400	160000	1404	1986	-1/1	ei	hyvä	
Kasurila	5h, k, s, 2x wc	ok	12000	194000	1617	1998		ei	hyvä	
Kasurila	6h, k, s, khh, ...	ok	14200	225000	1585	1988		ei	hyvä	
Mäntymäki	4h,k,s (3mh,oh,...	rt	10200	209000	2049	2008		ei	hyvä	E2013
Päivärinne	4h, k, khh, s	rt	8450	178000	2107	2009	1/1	ei	hyvä	A
Harjamäki	4h, k, wc, kph,...	rt	9250	222000	2400	2018	1/1	ei	hyvä	C2013
Leppäkaarre	4h,k,tkh,s	rt	16200	222500	1373	2007		ei	hyvä	D2013
Simonsalo	4h,k,s	rt	10100	155000	1535	1986	1/2	ei	hyvä	F2013
Kasurila	5-6h,k,khh,s	ok	14600	270000	1849	2012		ei	hyvä	B
