Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Tapulikaupunki	1h+alkovi, kk, ...	kt	3500	118000	3371	1983	3/4	ei	hyvä	
Tapulikaupunki	1h,kk	kt	3000	95000	3167	1978	4/6	on	huono	F2013
Tapulikaupunki	1h+kk+lasit.par...	kt	3450	102000	2957	1982	4/4	ei	tyyd.	F
Tapulikaupunki	1h+kk	kt	2800	106500	3804	1982	2/3	ei	tyyd.	F2013
Tapulikaupunki	1h, kk, kph, vh, p	kt	3500	119000	3400	1977	2/4	ei	tyyd.	D
Puistola	2h+k+s	kt	5600	144000	2571	1982	1/4	ei	tyyd.	F2013
Puistola	2h+avok+vh+p	kt	4400	129000	2932	1977	1/3	ei	hyvä	E2013
Tapulikaupunki	2h+avokeitti...	kt	4900	138000	2816	1980	2/3	ei	hyvä	
Puistola	2h+kk+s	kt	4250	160000	3765	1987	1/2	ei	hyvä	
Tapulikaupunki	2h,k,kph,terassi	kt	6000	126000	2100	1978	1/4	ei	tyyd.	D2007
Puistola	2h+k+kph+s+las.p	kt	4400	179000	4068	2001	6/7	ei	hyvä	
Suutarila	2h, avok., ph/s...	rt	5000	212000	4240	1987	1/1	ei	hyvä	E2018
Ala-tikkurila	2h+k+kph+s	rt	5950	180000	3025	1989	1/1	ei	tyyd.	F
Tapulikaupunki	2h+k+kph+las.pa...	kt	6150	152000	2472	1983	2/4	ei	hyvä	
Tapulikaupunki	2h+avokeitti...	kt	6150	161000	2618	1983	3/4	ei	hyvä	
Tapulikaupunki	2h, avok., kph,...	kt	4900	105000	2143	1980	2/4	ei	huono	
Ala-tikkurila	2h+kk+s	rt	5100	175000	3431	1985	1/1	ei	hyvä	D2007
Suutarila	2h+k+kph+s+piha	rt	6000	184000	3067	1986	1/1	ei	hyvä	E
Puistola	2 h, kk, s , la...	kt	4400	183000	4159	2001	2/7	on	hyvä	D2007
Tapulikaupunki	3h,k,kph,lasit....	kt	6500	164500	2531	1981	1/6	on	hyvä	
Tapulikaupunki	3 h, avok, kph,...	kt	7500	156000	2080	1977	2/6	on	hyvä	G2013
Tapulikaupunki	3h, k	kt	7150	135000	1888	1983	4/4	ei	huono	
Tapulikaupunki / puistola	3h+k+s	rt	7900	200000	2532	1978	2/2	ei	hyvä	
Tapulikaupunki	3 h, k, kph, er...	rt	7750	159000	2052	1991	1/2	ei	huono	E2013
Tapulikaupunki	3h+k+kph+vh+las...	kt	6500	164500	2531	1981	1/5	on	hyvä	
Tapulikaupunki	3 h, k, kh, wc,...	kt	8000	156000	1950	1976	1/3	ei	tyyd.	F2013
Tapulikaupunki	3h, k, kph, wc,...	rt	7700	180000	2338	1991	-1/2	ei	tyyd.	E
Tapulikaupunki	3h+k+kph+las.pa...	kt	6500	128000	1969	1976	4/6	on	tyyd.	E
Suutarila	3-4h, k, kh, s-...	rt	7480	230000	3075	1985	1/2	ei	tyyd.	
Tapulikaupunki	3h, k, kph, las...	kt	7200	168000	2333	1983	3/4	ei	hyvä	
Tapulikaupunki	3h,k,rt,kph, la...	kt	6750	136000	2015	1977	2/4	on	tyyd.	D
Tapulikaupunki	3h, k, kph, las...	kt	7300	146000	2000	1978	3/4	on	hyvä	
Puistola	5h+k+kph+s+eril...	rt	10300	285000	2767	1983	1/2	ei	tyyd.	
Puistola	5 h, k, rt ,s, ...	rt	10400	285000	2740	1983	1/2	ei	tyyd.	E2018
Tapulikaupunki	4h+k+s	rt	8950	195000	2179	1991	1/2	ei	tyyd.	
Tapulikaupunki	4 h, k, kph, p	kt	9550	185000	1937	1980	2/3	ei	hyvä	
Puistola	5h, k, rt, s, 2...	rt	10400	245000	2356	1983	1/2	ei	tyyd.	E2018
Puistola	4h+k+kph+s	rt	9200	252000	2739	1987	1/1	ei	tyyd.	
Ala-tikkurila	4h+k+s	rt	9700	274500	2830	1985	1/2	ei	hyvä	D2007
Tapulikaupunki	5h+k+kph+wc+par...	kt	8800	165000	1875	1977	3/3	ei	tyyd.	D
Ala-tikkurila	4h, k, s, wc, v...	rt	9900	262500	2652	1980	1/1	ei	hyvä	D2007
Puistola	4h, k, kph, s, ...	rt	9200	275000	2989	1987	1/1	ei	hyvä	F
Tapulikaupunki	Oh, 3 mh, k, kp...	kt	8650	162000	1873	1977	4/4	on	tyyd.	D
