Kaupunginosa	Huoneisto	Talot	m2	Vh	m21	Rv	Krs	Hissi	Kunto	Energial
Joensuu	1h,kk,alk	kt	3300	32000	970	1974	3/3	ei		F2013
Jaatila	Oh,kt,makuualko...	rt	4100	38000	927	1986	1/1	ei		A2007
Joensuu	1h,kk,p	kt	3300	38000	1152	1971	2/3	on		F2013
Joensuu	2h+k+s	rt	6300	75200	1194	1985	1/1	ei	hyvä	D2007
Joensuu	2h,k,s	rt	6200	72000	1161	1984		ei		E2018
Joensuu	2h,k,s	rt	5800	63000	1086	1989	1/1	ei		E2007
Joensuu	2h,k,wc,ph/khh,...	rt	6100	80500	1320	2000		ei		D2007
Jaatila	2h+k+s	rt	5200	53000	1019	1986		ei		A2007
Joensuu	2h,kk,s	rt	5000	52000	1040	1986	1/1	ei		E2018
Joensuu	Avok,oh,mh,ph/w...	kt	5200	69000	1327	1986		ei	hyvä	B2007
Jaatila	3h,k,wc,ph,s,et	rt	8000	88000	1100	1990		ei		E2007
Joensuu	3h,k,ph/wc,s,vh...	rt	7200	96500	1340	1981	1/1	ei		C2007
Joensuu	3h,k,s	rt	7900	83000	1051	1981	1/1	ei	tyyd.	E2013
Pappila	3h,k,wc,ph,s,et...	rt	8200	96500	1177	1974	1/1	ei		D2007
Jaatila	3h,k,s	rt	7200	107000	1486	1990		ei	hyvä	E2013
Jaatila	4h+k+s+piha	rt	8750	103000	1177	1989	1/2	ei	tyyd.	A
Lammi	4 h,k,s	rt	9900	160000	1616	2009		ei	hyvä	D2013
Joensuu	4h,k,s	rt	9100	180000	1978	2011	1/1	ei	hyvä	C2013
